t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
8.21,1.9961,-4.5972,2.0316,3.3742,1.4674,0.29547,0.98948,0.10379,0.10025,-0.010519,0.29136,-0.12926,-0.059631
8.22,2.0298,-4.5825,2.0346,3.3538,1.4879,0.29465,0.98957,0.10231,0.10089,-0.010435,0.29184,-0.12537,-0.060116
8.23,2.0632,-4.5675,2.0375,3.3333,1.5081,0.29382,0.98966,0.10082,0.10152,-0.010347,0.29226,-0.12146,-0.060579
8.24,2.0964,-4.5523,2.0405,3.3126,1.528,0.29298,0.98975,0.09934,0.10213,-0.010254,0.29263,-0.11757,-0.061021
8.25,2.1295,-4.5369,2.0434,3.2919,1.5476,0.29215,0.98983,0.097854,0.10271,-0.010158,0.29295,-0.11369,-0.061442
8.26,2.1623,-4.5214,2.0463,3.271,1.5668,0.29131,0.98992,0.096366,0.10328,-0.010058,0.29321,-0.10978,-0.061842
8.27,2.1949,-4.5056,2.0492,3.25,1.5858,0.29047,0.99001,0.094876,0.10383,-0.0099549,0.29342,-0.10593,-0.062219
8.28,2.2273,-4.4896,2.0521,3.229,1.6044,0.28962,0.9901,0.093386,0.10436,-0.0098477,0.29359,-0.10213,-0.062571
8.29,2.2595,-4.4735,2.055,3.2078,1.6228,0.28877,0.99018,0.091894,0.10487,-0.0097371,0.2937,-0.098304,-0.062903
8.3,2.2914,-4.4572,2.0579,3.1866,1.6409,0.28792,0.99027,0.090402,0.10536,-0.0096232,0.29376,-0.094492,-0.063213
8.31,2.3232,-4.4407,2.0608,3.1653,1.6586,0.28707,0.99036,0.08891,0.10583,-0.0095061,0.29377,-0.090683,-0.063502
8.32,2.3547,-4.424,2.0636,3.1439,1.6761,0.28622,0.99044,0.087417,0.10629,-0.0093859,0.29373,-0.086903,-0.063767
8.33,2.3861,-4.4072,2.0665,3.1224,1.6932,0.28536,0.99053,0.085924,0.10672,-0.0092628,0.29365,-0.083179,-0.064008
8.34,2.4172,-4.3902,2.0693,3.1008,1.7101,0.2845,0.99061,0.084432,0.10714,-0.0091368,0.29351,-0.079412,-0.06423
8.35,2.4481,-4.373,2.0722,3.0792,1.7266,0.28364,0.99069,0.082941,0.10754,-0.0090081,0.29333,-0.075693,-0.064428
8.36,2.4788,-4.3556,2.075,3.0575,1.7429,0.28277,0.99078,0.08145,0.10792,-0.0088767,0.29309,-0.071993,-0.064604
8.37,2.5092,-4.3381,2.0778,3.0357,1.7588,0.2819,0.99086,0.079961,0.10828,-0.0087429,0.29281,-0.068295,-0.064759
8.38,2.5395,-4.3204,2.0807,3.0139,1.7744,0.28103,0.99094,0.078473,0.10862,-0.0086068,0.29248,-0.064616,-0.064892
8.39,2.5695,-4.3026,2.0835,2.992,1.7898,0.28016,0.99103,0.076987,0.10894,-0.0084684,0.29211,-0.061002,-0.065
8.4,2.5993,-4.2847,2.0863,2.9701,1.8048,0.27928,0.99111,0.075502,0.10925,-0.0083278,0.29169,-0.057379,-0.065088
8.41,2.6289,-4.2665,2.089,2.9481,1.8196,0.2784,0.99119,0.07402,0.10954,-0.0081853,0.29122,-0.053774,-0.065155
8.42,2.6583,-4.2483,2.0918,2.9261,1.834,0.27752,0.99127,0.07254,0.10981,-0.0080408,0.2907,-0.050188,-0.0652
8.43,2.6874,-4.2299,2.0946,2.9041,1.8482,0.27664,0.99135,0.071063,0.11006,-0.0078946,0.29014,-0.046639,-0.065223
8.44,2.7164,-4.2113,2.0974,2.882,1.8621,0.27575,0.99143,0.069588,0.11029,-0.0077468,0.28954,-0.043127,-0.065224
8.45,2.7451,-4.1926,2.1001,2.8598,1.8756,0.27486,0.99151,0.068117,0.11051,-0.0075974,0.2889,-0.039631,-0.065204
8.46,2.7736,-4.1738,2.1029,2.8377,1.8889,0.27397,0.99159,0.066649,0.11071,-0.0074466,0.28821,-0.036144,-0.065165
8.47,2.8018,-4.1548,2.1056,2.8155,1.9019,0.27308,0.99167,0.065184,0.11089,-0.0072944,0.28747,-0.032694,-0.065105
8.48,2.8299,-4.1358,2.1083,2.7933,1.9146,0.27218,0.99174,0.063724,0.11105,-0.0071411,0.2867,-0.029285,-0.065023
8.49,2.8577,-4.1165,2.111,2.771,1.927,0.27129,0.99182,0.062267,0.1112,-0.0069866,0.28589,-0.02588,-0.064923
8.5,2.8853,-4.0972,2.1137,2.7488,1.9391,0.27039,0.9919,0.060814,0.11133,-0.0068312,0.28503,-0.022524,-0.0648
8.51,2.9127,-4.0778,2.1164,2.7265,1.9509,0.26948,0.99197,0.059366,0.11144,-0.006675,0.28413,-0.019182,-0.06466
8.52,2.9398,-4.0582,2.1191,2.7042,1.9624,0.26858,0.99205,0.057922,0.11154,-0.0065179,0.2832,-0.015874,-0.0645
8.53,2.9668,-4.0385,2.1218,2.6819,1.9737,0.26767,0.99212,0.056484,0.11162,-0.0063602,0.28222,-0.0126,-0.06432
8.54,2.9935,-4.0187,2.1245,2.6596,1.9846,0.26676,0.9922,0.05505,0.11168,-0.0062019,0.28121,-0.0093548,-0.064122
8.55,3.0199,-3.9988,2.1272,2.6373,1.9953,0.26585,0.99227,0.053621,0.11173,-0.0060432,0.28016,-0.0061366,-0.063906
8.56,3.0462,-3.9788,2.1298,2.615,2.0057,0.26494,0.99235,0.052198,0.11176,-0.0058842,0.27907,-0.0029501,-0.063672
8.57,3.0723,-3.9587,2.1325,2.5927,2.0158,0.26402,0.99242,0.050781,0.11178,-0.0057249,0.27794,0.00020419,-0.06342
8.58,3.0981,-3.9385,2.1351,2.5705,2.0256,0.2631,0.99249,0.049369,0.11178,-0.0055654,0.27678,0.0033266,-0.06315
8.59,3.1237,-3.9182,2.1377,2.5482,2.0352,0.26218,0.99256,0.047963,0.11176,-0.0054059,0.27559,0.0064155,-0.062864
8.6,3.149,-3.8978,2.1403,2.5259,2.0445,0.26126,0.99263,0.046564,0.11173,-0.0052464,0.27436,0.0094709,-0.06256
8.61,3.1742,-3.8773,2.1429,2.5037,2.0535,0.26033,0.9927,0.045171,0.11168,-0.005087,0.27309,0.012496,-0.062241
8.62,3.1991,-3.8567,2.1455,2.4814,2.0622,0.25941,0.99277,0.043784,0.11162,-0.0049279,0.27179,0.015483,-0.061905
8.63,3.2238,-3.8361,2.1481,2.4592,2.0707,0.25848,0.99284,0.042404,0.11154,-0.0047691,0.27046,0.018444,-0.061555
8.64,3.2483,-3.8153,2.1507,2.4371,2.0788,0.25755,0.99291,0.041031,0.11145,-0.0046106,0.2691,0.021361,-0.061188
8.65,3.2725,-3.7945,2.1533,2.4149,2.0867,0.25661,0.99298,0.039665,0.11134,-0.0044527,0.2677,0.024245,-0.060807
8.66,3.2966,-3.7736,2.1558,2.3928,2.0944,0.25568,0.99305,0.038306,0.11122,-0.0042953,0.26628,0.027095,-0.060412
8.67,3.3204,-3.7526,2.1584,2.3707,2.1018,0.25474,0.99311,0.036955,0.11108,-0.0041386,0.26482,0.029906,-0.060002
8.68,3.344,-3.7315,2.1609,2.3486,2.1089,0.2538,0.99318,0.035611,0.11093,-0.0039825,0.26333,0.032704,-0.059582
8.69,3.3674,-3.7104,2.1635,2.3266,2.1157,0.25286,0.99325,0.034275,0.11077,-0.0038273,0.26182,0.035445,-0.059146
8.7,3.3905,-3.6892,2.166,2.3046,2.1223,0.25192,0.99331,0.032946,0.11059,-0.003673,0.26028,0.038145,-0.058696
8.71,3.4135,-3.668,2.1685,2.2827,2.1286,0.25097,0.99338,0.031626,0.1104,-0.0035196,0.25871,0.04082,-0.058236
8.72,3.4362,-3.6467,2.171,2.2608,2.1347,0.25003,0.99344,0.030314,0.1102,-0.0033672,0.25712,0.043453,-0.057763
8.73,3.4587,-3.6253,2.1735,2.239,2.1405,0.24908,0.99351,0.029009,0.10998,-0.0032159,0.25548,0.046065,-0.057281
8.74,3.481,-3.6039,2.176,2.2172,2.146,0.24813,0.99357,0.027714,0.10975,-0.0030658,0.25384,0.048627,-0.056786
8.75,3.503,-3.5824,2.1785,2.1955,2.1513,0.24718,0.99363,0.026427,0.1095,-0.0029169,0.25218,0.051132,-0.056277
8.76,3.5249,-3.5608,2.1809,2.1738,2.1564,0.24622,0.99369,0.025148,0.10925,-0.0027693,0.25049,0.053614,-0.05576
8.77,3.5465,-3.5392,2.1834,2.1522,2.1612,0.24527,0.99375,0.023878,0.10898,-0.002623,0.24875,0.056087,-0.05524
8.78,3.5679,-3.5176,2.1858,2.1306,2.1657,0.24431,0.99381,0.022617,0.1087,-0.0024781,0.24702,0.058474,-0.0547
8.79,3.5891,-3.4959,2.1883,2.1091,2.17,0.24335,0.99387,0.021365,0.1084,-0.0023346,0.24526,0.060844,-0.054156
8.8,3.6101,-3.4742,2.1907,2.0877,2.1741,0.24239,0.99393,0.020122,0.1081,-0.0021927,0.24348,0.06318,-0.053604
8.81,3.6309,-3.4524,2.1931,2.0663,2.1779,0.24143,0.99399,0.018889,0.10778,-0.0020523,0.24167,0.065487,-0.053046
8.82,3.6514,-3.4307,2.1955,2.045,2.1815,0.24046,0.99405,0.017665,0.10745,-0.0019135,0.23985,0.067733,-0.052475
8.83,3.6718,-3.4088,2.1979,2.0238,2.1848,0.2395,0.99411,0.01645,0.10711,-0.0017764,0.23801,0.069949,-0.051899
8.84,3.6919,-3.387,2.2003,2.0026,2.1879,0.23853,0.99417,0.015244,0.10676,-0.001641,0.23612,0.072167,-0.051326
8.85,3.7118,-3.3651,2.2027,1.9816,2.1908,0.23756,0.99422,0.014048,0.1064,-0.0015073,0.23427,0.074274,-0.05073
8.86,3.7315,-3.3431,2.2051,1.9606,2.1934,0.23659,0.99428,0.012862,0.10603,-0.0013754,0.23235,0.076401,-0.050141
8.87,3.751,-3.3212,2.2074,1.9396,2.1958,0.23562,0.99433,0.011686,0.10564,-0.0012453,0.23046,0.078442,-0.049535
8.88,3.7703,-3.2992,2.2098,1.9188,2.198,0.23464,0.99439,0.01052,0.10525,-0.0011171,0.22849,0.080507,-0.048939
8.89,3.7894,-3.2772,2.2121,1.898,2.1999,0.23367,0.99444,0.0093633,0.10484,-0.00099073,0.22654,0.082501,-0.048331
8.9,3.8083,-3.2552,2.2145,1.8774,2.2016,0.23269,0.9945,0.0082169,0.10443,-0.00086632,0.22461,0.084423,-0.04771
8.91,3.827,-3.2332,2.2168,1.8568,2.2031,0.23171,0.99455,0.0070806,0.10401,-0.00074387,0.22262,0.086351,-0.047096
8.92,3.8454,-3.2112,2.2191,1.8363,2.2044,0.23073,0.9946,0.0059544,0.10357,-0.00062339,0.22064,0.088215,-0.046472
8.93,3.8637,-3.1891,2.2214,1.8159,2.2054,0.22975,0.99466,0.0048385,0.10313,-0.00050493,0.21866,0.090026,-0.045841
8.94,3.8817,-3.1671,2.2237,1.7956,2.2063,0.22877,0.99471,0.0037329,0.10268,-0.00038851,0.21665,0.091826,-0.045214
8.95,3.8996,-3.145,2.226,1.7754,2.2069,0.22779,0.99476,0.0026376,0.10222,-0.00027414,0.21461,0.093596,-0.044588
8.96,3.9173,-3.1229,2.2282,1.7552,2.2073,0.2268,0.99481,0.0015528,0.10175,-0.00016185,0.2126,0.095291,-0.043948
8.97,3.9347,-3.1008,2.2305,1.7352,2.2075,0.22582,0.99486,0.00047844,0.10127,-5.1659e-05,0.21049,0.097032,-0.043331
8.98,3.952,-3.0788,2.2328,1.7153,2.2075,0.22483,0.99491,-0.0005854,0.10078,5.6421e-05,0.2085,0.098615,-0.042678
8.99,3.969,-3.0567,2.235,1.6955,2.2073,0.22384,0.99496,-0.0016387,0.10029,0.00016236,0.20637,0.10028,-0.04206
9,3.9859,-3.0346,2.2372,1.6757,2.2068,0.22285,0.99501,-0.0026813,0.099786,0.00026617,0.20434,0.10181,-0.041411
9.01,4.0025,-3.0126,2.2395,1.6561,2.2062,0.22186,0.99505,-0.0037133,0.099276,0.00036781,0.20222,0.10337,-0.040783
9.02,4.019,-2.9905,2.2417,1.6366,2.2054,0.22087,0.9951,-0.0047347,0.098757,0.00046729,0.20018,0.10482,-0.040132
9.03,4.0353,-2.9685,2.2439,1.6172,2.2044,0.21987,0.99515,-0.0057452,0.098232,0.0005646,0.19811,0.10626,-0.039489
9.04,4.0513,-2.9464,2.2461,1.5979,2.2032,0.21888,0.99519,-0.0067451,0.097698,0.00065971,0.19599,0.10769,-0.038857
9.05,4.0672,-2.9244,2.2483,1.5787,2.2017,0.21788,0.99524,-0.0077341,0.097158,0.00075265,0.19389,0.10907,-0.038219
9.06,4.0829,-2.9024,2.2504,1.5596,2.2001,0.21689,0.99528,-0.0087124,0.096611,0.00084338,0.19172,0.11046,-0.0376
9.07,4.0984,-2.8804,2.2526,1.5406,2.1983,0.21589,0.99533,-0.0096797,0.096058,0.00093193,0.18962,0.11175,-0.036961
9.08,4.1137,-2.8584,2.2548,1.5217,2.1964,0.21489,0.99537,-0.010636,0.095497,0.0010183,0.18751,0.113,-0.036324
9.09,4.1288,-2.8365,2.2569,1.503,2.1942,0.21389,0.99542,-0.011582,0.094931,0.0011024,0.18541,0.11422,-0.035689
9.1,4.1438,-2.8145,2.259,1.4843,2.1918,0.21289,0.99546,-0.012517,0.094358,0.0011844,0.18331,0.11539,-0.035052
9.11,4.1585,-2.7926,2.2612,1.4658,2.1893,0.21189,0.9955,-0.013441,0.09378,0.0012642,0.1811,0.11662,-0.034449
9.12,4.1731,-2.7707,2.2633,1.4474,2.1866,0.21088,0.99554,-0.014354,0.093195,0.0013417,0.17897,0.11774,-0.033825
9.13,4.1875,-2.7489,2.2654,1.4291,2.1837,0.20988,0.99559,-0.015256,0.092605,0.0014171,0.17683,0.11883,-0.033206
9.14,4.2017,-2.7271,2.2675,1.411,2.1806,0.20887,0.99563,-0.016147,0.09201,0.0014904,0.17469,0.11988,-0.03259
9.15,4.2157,-2.7053,2.2695,1.3929,2.1774,0.20787,0.99567,-0.017027,0.091409,0.0015614,0.1726,0.12087,-0.031966
9.16,4.2295,-2.6835,2.2716,1.375,2.174,0.20686,0.99571,-0.017896,0.090804,0.0016304,0.17041,0.12189,-0.031368
9.17,4.2432,-2.6618,2.2737,1.3572,2.1704,0.20586,0.99575,-0.018754,0.090193,0.0016971,0.16827,0.12284,-0.030763
9.18,4.2567,-2.6401,2.2757,1.3395,2.1667,0.20485,0.99579,-0.019602,0.089578,0.0017617,0.16614,0.12375,-0.03016
9.19,4.27,-2.6185,2.2778,1.3219,2.1628,0.20384,0.99582,-0.020438,0.088958,0.0018243,0.16402,0.12462,-0.029558
9.2,4.2831,-2.5969,2.2798,1.3045,2.1587,0.20283,0.99586,-0.021264,0.088334,0.0018847,0.16192,0.12544,-0.028958
9.21,4.2961,-2.5753,2.2818,1.2872,2.1545,0.20182,0.9959,-0.022079,0.087706,0.001943,0.15974,0.12628,-0.028381
9.22,4.3089,-2.5538,2.2839,1.27,2.1501,0.20081,0.99594,-0.022883,0.087073,0.0019992,0.15762,0.12705,-0.027793
9.23,4.3215,-2.5323,2.2859,1.2529,2.1456,0.1998,0.99597,-0.023675,0.086437,0.0020534,0.15554,0.12778,-0.027205
9.24,4.3339,-2.5109,2.2878,1.236,2.1409,0.19879,0.99601,-0.024458,0.085797,0.0021055,0.15344,0.12848,-0.026626
9.25,4.3462,-2.4895,2.2898,1.2192,2.136,0.19777,0.99605,-0.025229,0.085154,0.0021557,0.1513,0.12917,-0.026062
9.26,4.3583,-2.4681,2.2918,1.2025,2.131,0.19676,0.99608,-0.025989,0.084508,0.0022038,0.14914,0.12984,-0.02551
9.27,4.3702,-2.4469,2.2938,1.1859,2.1259,0.19575,0.99612,-0.026739,0.083858,0.0022499,0.14707,0.13043,-0.024941
9.28,4.382,-2.4256,2.2957,1.1695,2.1206,0.19473,0.99615,-0.027478,0.083205,0.0022941,0.14497,0.13101,-0.024387
9.29,4.3936,-2.4044,2.2977,1.1532,2.1152,0.19372,0.99619,-0.028206,0.082549,0.0023363,0.14282,0.13159,-0.023853
9.3,4.4051,-2.3833,2.2996,1.1371,2.1096,0.1927,0.99622,-0.028924,0.081891,0.0023766,0.14076,0.1321,-0.023304
9.31,4.4164,-2.3623,2.3015,1.121,2.1039,0.19169,0.99625,-0.029631,0.08123,0.002415,0.13865,0.1326,-0.022775
9.32,4.4275,-2.3412,2.3034,1.1051,2.098,0.19067,0.99628,-0.030327,0.080566,0.0024515,0.13661,0.13304,-0.022235
9.33,4.4385,-2.3203,2.3053,1.0894,2.092,0.18966,0.99632,-0.031013,0.079901,0.0024862,0.13448,0.13349,-0.021726
9.34,4.4493,-2.2994,2.3072,1.0737,2.0859,0.18864,0.99635,-0.031688,0.079233,0.0025191,0.13244,0.13388,-0.021203
9.35,4.46,-2.2786,2.3091,1.0582,2.0797,0.18762,0.99638,-0.032352,0.078564,0.0025502,0.13039,0.13425,-0.020691
9.36,4.4705,-2.2578,2.311,1.0428,2.0733,0.18661,0.99641,-0.033007,0.077892,0.0025794,0.12832,0.13459,-0.020191
9.37,4.4808,-2.2371,2.3128,1.0276,2.0668,0.18559,0.99644,-0.03365,0.077219,0.002607,0.12627,0.13491,-0.019695
9.38,4.491,-2.2165,2.3147,1.0125,2.0602,0.18457,0.99647,-0.034283,0.076545,0.0026328,0.12422,0.13519,-0.019206
9.39,4.5011,-2.1959,2.3165,0.99753,2.0534,0.18355,0.9965,-0.034906,0.075869,0.0026569,0.1222,0.13545,-0.018721
9.4,4.511,-2.1754,2.3184,0.98269,2.0466,0.18253,0.99653,-0.035519,0.075192,0.0026794,0.12018,0.13568,-0.018243
9.41,4.5207,-2.155,2.3202,0.96799,2.0396,0.18152,0.99656,-0.036121,0.074513,0.0027002,0.11818,0.13587,-0.01777
9.42,4.5303,-2.1346,2.322,0.95342,2.0325,0.1805,0.99659,-0.036713,0.073834,0.0027194,0.11613,0.13606,-0.017317
9.43,4.5398,-2.1143,2.3238,0.93898,2.0252,0.17948,0.99662,-0.037295,0.073154,0.002737,0.11418,0.13619,-0.01685
9.44,4.5491,-2.0941,2.3256,0.92468,2.0179,0.17846,0.99665,-0.037867,0.072474,0.0027531,0.11216,0.13632,-0.016407
9.45,4.5583,-2.074,2.3274,0.91051,2.0105,0.17744,0.99668,-0.038429,0.071793,0.0027676,0.1102,0.13641,-0.01596
9.46,4.5673,-2.0539,2.3291,0.89648,2.0029,0.17642,0.9967,-0.038981,0.071111,0.0027807,0.10825,0.13648,-0.015521
9.47,4.5762,-2.0339,2.3309,0.88258,1.9953,0.1754,0.99673,-0.039522,0.070429,0.0027922,0.10626,0.13653,-0.015099
9.48,4.585,-2.014,2.3326,0.86881,1.9875,0.17438,0.99676,-0.040054,0.069747,0.0028024,0.1043,0.13655,-0.01468
9.49,4.5936,-1.9942,2.3344,0.85518,1.9796,0.17337,0.99678,-0.040576,0.069065,0.0028111,0.10239,0.13654,-0.01426
9.5,4.6021,-1.9744,2.3361,0.84169,1.9717,0.17235,0.99681,-0.041089,0.068384,0.0028184,0.10048,0.13651,-0.01385
9.51,4.6104,-1.9547,2.3378,0.82833,1.9636,0.17133,0.99683,-0.041591,0.067702,0.0028244,0.098561,0.13645,-0.013449
9.52,4.6186,-1.9351,2.3395,0.8151,1.9554,0.17031,0.99686,-0.042084,0.06702,0.002829,0.096666,0.13637,-0.013053
9.53,4.6267,-1.9156,2.3412,0.80201,1.9472,0.16929,0.99688,-0.042567,0.06634,0.0028324,0.094762,0.13627,-0.012668
9.54,4.6347,-1.8962,2.3429,0.78905,1.9388,0.16827,0.99691,-0.043041,0.065659,0.0028345,0.092869,0.13615,-0.01229
9.55,4.6425,-1.8768,2.3446,0.77622,1.9304,0.16726,0.99693,-0.043505,0.06498,0.0028353,0.091007,0.136,-0.011916
9.56,4.6502,-1.8576,2.3463,0.76353,1.9218,0.16624,0.99696,-0.04396,0.064301,0.002835,0.089142,0.13584,-0.011551
9.57,4.6578,-1.8384,2.3479,0.75097,1.9132,0.16522,0.99698,-0.044405,0.063623,0.0028335,0.087297,0.13564,-0.011191
9.58,4.6652,-1.8193,2.3496,0.73855,1.9045,0.1642,0.99701,-0.044841,0.062946,0.0028308,0.08546,0.13543,-0.010839
9.59,4.6725,-1.8003,2.3512,0.72626,1.8957,0.16319,0.99703,-0.045268,0.06227,0.002827,0.083633,0.1352,-0.010494
9.6,4.6798,-1.7814,2.3528,0.7141,1.8868,0.16217,0.99705,-0.045685,0.061596,0.0028221,0.081844,0.13494,-0.010152
9.61,4.6868,-1.7626,2.3544,0.70207,1.8779,0.16116,0.99707,-0.046094,0.060923,0.0028162,0.080026,0.13467,-0.0098232
9.62,4.6938,-1.7439,2.356,0.69018,1.8689,0.16014,0.9971,-0.046493,0.060251,0.0028092,0.078243,0.13437,-0.0094973
9.63,4.7006,-1.7252,2.3576,0.67842,1.8597,0.15912,0.99712,-0.046884,0.059581,0.0028013,0.076491,0.13405,-0.0091751
9.64,4.7074,-1.7067,2.3592,0.66679,1.8506,0.15811,0.99714,-0.047265,0.058912,0.0027923,0.074747,0.13372,-0.0088604
9.65,4.714,-1.6882,2.3608,0.65529,1.8413,0.1571,0.99716,-0.047638,0.058245,0.0027824,0.072993,0.13336,-0.0085561
9.66,4.7205,-1.6698,2.3624,0.64392,1.832,0.15608,0.99718,-0.048002,0.05758,0.0027716,0.071238,0.13299,-0.0082602
9.67,4.7269,-1.6516,2.3639,0.63269,1.8226,0.15507,0.9972,-0.048357,0.056917,0.0027599,0.069549,0.1326,-0.0079627
9.68,4.7331,-1.6334,2.3655,0.62158,1.8131,0.15406,0.99722,-0.048703,0.056256,0.0027473,0.067817,0.13219,-0.0076803
9.69,4.7393,-1.6153,2.367,0.6106,1.8036,0.15304,0.99724,-0.049041,0.055597,0.002734,0.066137,0.13176,-0.0073981
9.7,4.7453,-1.5973,2.3685,0.59976,1.7939,0.15203,0.99726,-0.04937,0.05494,0.0027198,0.064463,0.13132,-0.0071237
9.71,4.7513,-1.5794,2.37,0.58904,1.7843,0.15102,0.99728,-0.049691,0.054286,0.0027048,0.06279,0.13085,-0.006857
9.72,4.7571,-1.5616,2.3716,0.57845,1.7745,0.15001,0.9973,-0.050004,0.053634,0.002689,0.061125,0.13038,-0.0065973
9.73,4.7628,-1.5439,2.373,0.56799,1.7648,0.149,0.99732,-0.050308,0.052984,0.0026726,0.05951,0.12988,-0.0063386
9.74,4.7685,-1.5263,2.3745,0.55765,1.7549,0.148,0.99734,-0.050604,0.052337,0.0026554,0.057861,0.12937,-0.0060926
9.75,4.774,-1.5088,2.376,0.54745,1.745,0.14699,0.99736,-0.050892,0.051692,0.0026376,0.056262,0.12884,-0.0058475
9.76,4.7794,-1.4914,2.3775,0.53736,1.735,0.14598,0.99738,-0.051172,0.05105,0.0026191,0.054671,0.1283,-0.0056091
9.77,4.7847,-1.4741,2.3789,0.52741,1.725,0.14497,0.9974,-0.051443,0.050411,0.0026,0.053077,0.12774,-0.0053788
9.78,4.79,-1.4569,2.3804,0.51758,1.715,0.14397,0.99742,-0.051707,0.049775,0.0025803,0.051495,0.12717,-0.0051543
9.79,4.7951,-1.4398,2.3818,0.50787,1.7048,0.14297,0.99744,-0.051963,0.049141,0.00256,0.049933,0.12658,-0.0049348
9.8,4.8001,-1.4228,2.3832,0.49829,1.6947,0.14196,0.99745,-0.052211,0.048511,0.0025392,0.048399,0.12598,-0.0047192
9.81,4.8051,-1.4059,2.3846,0.48884,1.6845,0.14096,0.99747,-0.052451,0.047883,0.0025179,0.046863,0.12536,-0.004511
9.82,4.8099,-1.3891,2.3861,0.4795,1.6742,0.13996,0.99749,-0.052684,0.047259,0.002496,0.04534,0.12474,-0.0043084
9.83,4.8147,-1.3725,2.3874,0.47029,1.6639,0.13896,0.99751,-0.052909,0.046638,0.0024737,0.043834,0.12409,-0.0041106
9.84,4.8193,-1.3559,2.3888,0.4612,1.6535,0.13796,0.99752,-0.053126,0.04602,0.0024509,0.042355,0.12344,-0.0039166
9.85,4.8239,-1.3394,2.3902,0.45223,1.6431,0.13696,0.99754,-0.053336,0.045406,0.0024277,0.040891,0.12277,-0.0037278
9.86,4.8284,-1.323,2.3916,0.44338,1.6327,0.13596,0.99756,-0.053538,0.044795,0.0024041,0.039405,0.12209,-0.0035483
9.87,4.8328,-1.3067,2.3929,0.43465,1.6222,0.13497,0.99757,-0.053734,0.044187,0.0023801,0.037973,0.1214,-0.0033692
9.88,4.8371,-1.2906,2.3943,0.42604,1.6117,0.13397,0.99759,-0.053922,0.043583,0.0023557,0.03652,0.1207,-0.0031991
9.89,4.8413,-1.2745,2.3956,0.41755,1.6012,0.13298,0.99761,-0.054102,0.042982,0.002331,0.035108,0.11998,-0.0030308
9.9,4.8454,-1.2585,2.3969,0.40918,1.5906,0.13199,0.99762,-0.054276,0.042385,0.0023059,0.0337,0.11926,-0.0028685
9.91,4.8495,-1.2427,2.3982,0.40092,1.58,0.131,0.99764,-0.054442,0.041791,0.0022806,0.032308,0.11852,-0.0027105
9.92,4.8534,-1.2269,2.3995,0.39278,1.5693,0.13001,0.99766,-0.054602,0.041202,0.002255,0.030922,0.11777,-0.0025582
9.93,4.8573,-1.2113,2.4008,0.38475,1.5587,0.12902,0.99767,-0.054755,0.040616,0.0022291,0.029552,0.11702,-0.0024102
9.94,4.8611,-1.1958,2.4021,0.37684,1.5479,0.12803,0.99769,-0.0549,0.040034,0.002203,0.0282,0.11625,-0.0022662
9.95,4.8648,-1.1803,2.4034,0.36905,1.5372,0.12704,0.9977,-0.055039,0.039455,0.0021766,0.026861,0.11548,-0.0021267
9.96,4.8685,-1.165,2.4047,0.36136,1.5265,0.12606,0.99772,-0.055172,0.038881,0.00215,0.02552,0.11469,-0.0019932
9.97,4.8721,-1.1498,2.4059,0.35379,1.5157,0.12508,0.99773,-0.055297,0.038311,0.0021233,0.024212,0.11389,-0.0018619
9.98,4.8756,-1.1347,2.4072,0.34633,1.5049,0.12409,0.99775,-0.055416,0.037744,0.0020964,0.022903,0.11309,-0.0017362
9.99,4.879,-1.1197,2.4084,0.33898,1.494,0.12311,0.99776,-0.055529,0.037182,0.0020693,0.021623,0.11228,-0.0016131
10,4.8824,-1.1048,2.4096,0.33174,1.4832,0.12214,0.99778,-0.055635,0.036623,0.0020421,0.020344,0.11146,-0.0014952
10.01,4.8856,-1.09,2.4109,0.32461,1.4723,0.12116,0.99779,-0.055735,0.036069,0.0020148,0.019083,0.11063,-0.0013808
10.02,4.8888,-1.0754,2.4121,0.31759,1.4614,0.12018,0.99781,-0.055828,0.035519,0.0019873,0.017829,0.1098,-0.0012709
10.03,4.892,-1.0608,2.4133,0.31068,1.4505,0.11921,0.99782,-0.055915,0.034973,0.0019598,0.016587,0.10895,-0.0011648
10.04,4.8951,-1.0464,2.4144,0.30387,1.4396,0.11824,0.99784,-0.055996,0.034432,0.0019322,0.015369,0.1081,-0.0010615
10.05,4.8981,-1.032,2.4156,0.29717,1.4286,0.11727,0.99785,-0.056071,0.033894,0.0019046,0.014155,0.10725,-0.00096261
10.06,4.901,-1.0178,2.4168,0.29058,1.4177,0.1163,0.99786,-0.05614,0.033361,0.0018769,0.012953,0.10638,-0.00086729
10.07,4.9039,-1.0037,2.4179,0.28409,1.4067,0.11533,0.99788,-0.056203,0.032833,0.0018492,0.011765,0.10551,-0.00077539
10.08,4.9067,-0.98966,2.4191,0.2777,1.3957,0.11436,0.99789,-0.056259,0.032308,0.0018215,0.010594,0.10464,-0.00068653
10.09,4.9094,-0.97576,2.4202,0.27141,1.3847,0.1134,0.99791,-0.05631,0.031788,0.0017938,0.0094281,0.10376,-0.0006016
10.1,4.9121,-0.96197,2.4214,0.26523,1.3737,0.11244,0.99792,-0.056356,0.031273,0.0017661,0.0082814,0.10287,-0.00051943
10.11,4.9147,-0.94829,2.4225,0.25915,1.3627,0.11148,0.99793,-0.056395,0.030761,0.0017384,0.0071419,0.10198,-0.00044081
