t,x,y,z,xdot,ydot,zdot,des_x,des_y,des_z,des_xdot,des_ydot,des_zdot
171.85,0.41271,-4.7547,4.7644,0.49898,-0.00074242,0.027854,0.8119,-4.7553,4.7867,0,0,0
171.9,0.43766,-4.7547,4.7658,0.499,-0.00069675,0.027854,0.83686,-4.7553,4.7881,0,0,0
171.95,0.46261,-4.7548,4.7672,0.49901,-0.00065388,0.027854,0.86182,-4.7553,4.7895,0,0,0
172,0.48756,-4.7548,4.7686,0.49902,-0.00061366,0.027854,0.88678,-4.7553,4.7909,0,0,0
172.05,0.51251,-4.7548,4.77,0.49904,-0.0005759,0.027854,0.91174,-4.7553,4.7922,0,0,0
172.1,0.53746,-4.7549,4.7714,0.49905,-0.00054047,0.027854,0.9367,-4.7553,4.7936,0,0,0
172.15,0.56241,-4.7549,4.7728,0.49906,-0.00050722,0.027854,0.96166,-4.7553,4.795,0,0,0
172.2,0.58737,-4.7549,4.7741,0.49907,-0.00047602,0.027854,0.98662,-4.7553,4.7964,0,0,0
172.25,0.61232,-4.7549,4.7755,0.49908,-0.00044673,0.027854,1.0116,-4.7553,4.7978,0,0,0
172.3,0.63727,-4.755,4.7769,0.49909,-0.00041925,0.027854,1.0365,-4.7553,4.7992,0,0,0
172.35,0.66223,-4.755,4.7783,0.4991,-0.00039346,0.027854,1.0615,-4.7553,4.8006,0,0,0
172.4,0.68718,-4.755,4.7797,0.4991,-0.00036925,0.027854,1.0865,-4.7553,4.802,0,0,0
172.45,0.71214,-4.755,4.7811,0.49911,-0.00034653,0.027854,1.1114,-4.7553,4.8034,0,0,0
172.5,0.7371,-4.755,4.7825,0.49912,-0.00032521,0.027854,1.1364,-4.7553,4.8048,0,0,0
172.55,0.76205,-4.755,4.7839,0.49912,-0.00030521,0.027854,1.1614,-4.7553,4.8062,0,0,0
172.6,0.78701,-4.7551,4.7853,0.49913,-0.00028643,0.027854,1.1863,-4.7553,4.8076,0,0,0
172.65,0.81196,-4.7551,4.7867,0.49914,-0.00026881,0.027854,1.2113,-4.7553,4.809,0,0,0
172.7,0.83692,-4.7551,4.7881,0.49914,-0.00025227,0.027854,1.2362,-4.7553,4.8104,0,0,0
172.75,0.86188,-4.7551,4.7895,0.49915,-0.00023675,0.027854,1.2612,-4.7553,4.8117,0,0,0
172.8,0.88684,-4.7551,4.7909,0.49915,-0.00022219,0.027854,1.2862,-4.7553,4.8131,0,0,0
172.85,0.91179,-4.7551,4.7922,0.49916,-0.00020852,0.027854,1.3111,-4.7553,4.8145,0,0,0
172.9,0.93675,-4.7551,4.7936,0.49916,-0.00019569,0.027854,1.3361,-4.7553,4.8159,0,0,0
172.95,0.96171,-4.7551,4.795,0.49916,-0.00018365,0.027854,1.361,-4.7553,4.8173,0,0,0
173,0.98667,-4.7551,4.7964,0.49917,-0.00017235,0.027854,1.386,-4.7553,4.8187,0,0,0
173.05,1.0116,-4.7552,4.7978,0.49917,-0.00016175,0.027854,1.411,-4.7553,4.8201,0,0,0
173.1,1.0366,-4.7552,4.7992,0.49917,-0.0001518,0.027854,1.4359,-4.7553,4.8215,0,0,0
173.15,1.0615,-4.7552,4.8006,0.49918,-0.00014246,0.027854,1.4609,-4.7553,4.8229,0,0,0
173.2,1.0865,-4.7552,4.802,0.49918,-0.00013369,0.027854,1.4858,-4.7553,4.8243,0,0,0
173.25,1.1115,-4.7552,4.8034,0.49918,-0.00012547,0.027854,1.5108,-4.7553,4.8257,0,0,0
173.3,1.1364,-4.7552,4.8048,0.49919,-0.00011775,0.027854,1.5358,-4.7553,4.8271,0,0,0
173.35,1.1614,-4.7551,4.8062,0.49725,0.0058483,0.027798,1.5577,-4.7461,4.8285,0,0,0
173.4,1.1861,-4.7544,4.8076,0.49118,0.024558,0.027772,1.5779,-4.7314,4.8299,0,0,0
173.45,1.2105,-4.7527,4.809,0.48583,0.041011,0.027789,1.5981,-4.7167,4.8312,0,0,0
173.5,1.2347,-4.7503,4.8103,0.48079,0.056546,0.027802,1.6183,-4.7021,4.8326,0,0,0
173.55,1.2586,-4.7471,4.8117,0.47606,0.071119,0.027812,1.6385,-4.6874,4.834,0,0,0
173.6,1.2823,-4.7432,4.8131,0.47162,0.084796,0.027822,1.6587,-4.6727,4.8354,0,0,0
173.65,1.3057,-4.7386,4.8145,0.46745,0.097632,0.02783,1.6789,-4.6581,4.8368,0,0,0
173.7,1.329,-4.7334,4.8159,0.46354,0.10968,0.027837,1.6991,-4.6434,4.8382,0,0,0
173.75,1.3521,-4.7277,4.8173,0.45987,0.12098,0.027842,1.7193,-4.6287,4.8396,0,0,0
173.8,1.375,-4.7213,4.8187,0.45643,0.13159,0.027847,1.7395,-4.614,4.841,0,0,0
173.85,1.3977,-4.7145,4.8201,0.45319,0.14155,0.027851,1.7597,-4.5994,4.8424,0,0,0
173.9,1.4203,-4.7072,4.8215,0.45016,0.15089,0.027854,1.7799,-4.5847,4.8438,0,0,0
173.95,1.4428,-4.6994,4.8229,0.44731,0.15966,0.027857,1.8001,-4.57,4.8452,0,0,0
174,1.4651,-4.6912,4.8243,0.44464,0.16789,0.027859,1.8203,-4.5554,4.8466,0,0,0
174.05,1.4872,-4.6827,4.8257,0.44213,0.17562,0.027861,1.8405,-4.5407,4.848,0,0,0
174.1,1.5093,-4.6737,4.827,0.43978,0.18286,0.027863,1.8607,-4.526,4.8493,0,0,0
174.15,1.5312,-4.6644,4.8284,0.43757,0.18967,0.027864,1.8808,-4.5113,4.8507,0,0,0
174.2,1.553,-4.6547,4.8298,0.4355,0.19605,0.027865,1.901,-4.4967,4.8521,0,0,0
174.25,1.5748,-4.6448,4.8312,0.43355,0.20204,0.027865,1.9212,-4.482,4.8535,0,0,0
174.3,1.5964,-4.6345,4.8326,0.43173,0.20766,0.027866,1.9414,-4.4673,4.8549,0,0,0
174.35,1.6179,-4.624,4.834,0.43001,0.21294,0.027866,1.9616,-4.4526,4.8563,0,0,0
174.4,1.6394,-4.6132,4.8354,0.42841,0.21789,0.027866,1.9818,-4.438,4.8577,0,0,0
174.45,1.6608,-4.6022,4.8368,0.4269,0.22254,0.027866,2.002,-4.4233,4.8591,0,0,0
174.5,1.6821,-4.591,4.8382,0.42548,0.2269,0.027866,2.0222,-4.4086,4.8605,0,0,0
174.55,1.7033,-4.5795,4.8396,0.42415,0.231,0.027866,2.0424,-4.394,4.8619,0,0,0
174.6,1.7245,-4.5679,4.841,0.42291,0.23484,0.027866,2.0626,-4.3793,4.8633,0,0,0
174.65,1.7456,-4.5561,4.8424,0.42174,0.23844,0.027866,2.0828,-4.3646,4.8647,0,0,0
174.7,1.7667,-4.5441,4.8438,0.42064,0.24183,0.027865,2.103,-4.3499,4.8661,0,0,0
174.75,1.7877,-4.5319,4.8452,0.41961,0.245,0.027865,2.1232,-4.3353,4.8675,0,0,0
174.8,1.8086,-4.5196,4.8466,0.41864,0.24798,0.027865,2.1434,-4.3206,4.8688,0,0,0
174.85,1.8296,-4.5071,4.8479,0.41773,0.25078,0.027864,2.1636,-4.3059,4.8702,0,0,0
174.9,1.8504,-4.4945,4.8493,0.41688,0.2534,0.027864,2.1838,-4.2913,4.8716,0,0,0
174.95,1.8712,-4.4818,4.8507,0.41608,0.25586,0.027863,2.204,-4.2766,4.873,0,0,0
175,1.892,-4.4689,4.8521,0.41533,0.25818,0.027863,2.2241,-4.2619,4.8744,0,0,0
175.05,1.9128,-4.4559,4.8535,0.41462,0.26035,0.027863,2.2443,-4.2472,4.8758,0,0,0
175.1,1.9335,-4.4429,4.8549,0.41396,0.26238,0.027862,2.2645,-4.2326,4.8772,0,0,0
175.15,1.9542,-4.4297,4.8563,0.41334,0.26429,0.027862,2.2847,-4.2179,4.8786,0,0,0
175.2,1.9748,-4.4164,4.8577,0.41276,0.26608,0.027861,2.3049,-4.2032,4.88,0,0,0
175.25,1.9954,-4.4031,4.8591,0.41221,0.26777,0.027861,2.3251,-4.1886,4.8814,0,0,0
175.3,2.016,-4.3897,4.8605,0.4117,0.26935,0.027861,2.3453,-4.1739,4.8828,0,0,0
175.35,2.0366,-4.3762,4.8619,0.41122,0.27083,0.02786,2.3655,-4.1592,4.8842,0,0,0
175.4,2.0572,-4.3626,4.8633,0.41077,0.27222,0.02786,2.3857,-4.1445,4.8856,0,0,0
175.45,2.0777,-4.3489,4.8647,0.41035,0.27352,0.02786,2.4059,-4.1299,4.887,0,0,0
175.5,2.0982,-4.3352,4.8661,0.40995,0.27475,0.027859,2.4261,-4.1152,4.8883,0,0,0
175.55,2.1187,-4.3215,4.8675,0.40957,0.2759,0.027859,2.4463,-4.1005,4.8897,0,0,0
175.6,2.1392,-4.3076,4.8688,0.40922,0.27698,0.027859,2.4665,-4.0859,4.8911,0,0,0
175.65,2.1596,-4.2938,4.8702,0.4089,0.27799,0.027859,2.4867,-4.0712,4.8925,0,0,0
175.7,2.1801,-4.2798,4.8716,0.40859,0.27894,0.027858,2.5069,-4.0565,4.8939,0,0,0
175.75,2.2005,-4.2659,4.873,0.4083,0.27983,0.027858,2.5271,-4.0418,4.8953,0,0,0
175.8,2.2209,-4.2519,4.8744,0.40803,0.28067,0.027858,2.5472,-4.0272,4.8967,0,0,0
175.85,2.2413,-4.2378,4.8758,0.40777,0.28146,0.027858,2.5674,-4.0125,4.8981,0,0,0
175.9,2.2617,-4.2237,4.8772,0.40753,0.28219,0.027857,2.5876,-3.9978,4.8995,0,0,0
175.95,2.282,-4.2096,4.8786,0.40731,0.28288,0.027857,2.6078,-3.9832,4.9009,0,0,0
176,2.3024,-4.1954,4.88,0.4071,0.28353,0.027857,2.628,-3.9685,4.9023,0,0,0
176.05,2.3227,-4.1812,4.8814,0.4069,0.28414,0.027857,2.6482,-3.9538,4.9037,0,0,0
176.1,2.3431,-4.167,4.8828,0.40671,0.28471,0.027857,2.6684,-3.9391,4.9051,0,0,0
176.15,2.3634,-4.1528,4.8842,0.40654,0.28525,0.027856,2.6886,-3.9245,4.9064,0,0,0
176.2,2.3837,-4.1385,4.8856,0.40637,0.28575,0.027856,2.7088,-3.9098,4.9078,0,0,0
176.25,2.404,-4.1242,4.887,0.40622,0.28623,0.027856,2.729,-3.8951,4.9092,0,0,0
176.3,2.4244,-4.1099,4.8883,0.40608,0.28667,0.027856,2.7492,-3.8804,4.9106,0,0,0
176.35,2.4447,-4.0955,4.8897,0.40594,0.28709,0.027856,2.7694,-3.8658,4.912,0,0,0
176.4,2.465,-4.0812,4.8911,0.40582,0.28748,0.027856,2.7896,-3.8511,4.9134,0,0,0
176.45,2.4852,-4.0668,4.8925,0.4057,0.28784,0.027856,2.8098,-3.8364,4.9148,0,0,0
176.5,2.5055,-4.0524,4.8939,0.40558,0.28819,0.027856,2.83,-3.8218,4.9162,0,0,0
176.55,2.5258,-4.038,4.8953,0.40548,0.28851,0.027855,2.8502,-3.8071,4.9176,0,0,0
176.6,2.5461,-4.0235,4.8967,0.40538,0.28881,0.027855,2.8704,-3.7924,4.919,0,0,0
176.65,2.5663,-4.0091,4.8981,0.40529,0.2891,0.027855,2.8905,-3.7777,4.9204,0,0,0
176.7,2.5866,-3.9946,4.8995,0.4052,0.28937,0.027855,2.9107,-3.7631,4.9218,0,0,0
176.75,2.6069,-3.9801,4.9009,0.40512,0.28962,0.027855,2.9309,-3.7484,4.9232,0,0,0
176.8,2.6271,-3.9657,4.9023,0.40504,0.28985,0.027855,2.9511,-3.7337,4.9246,0,0,0
176.85,2.6474,-3.9512,4.9037,0.40497,0.29007,0.027855,2.9713,-3.7191,4.9259,0,0,0
176.9,2.6676,-3.9366,4.9051,0.40491,0.29028,0.027855,2.9915,-3.7044,4.9273,0,0,0
176.95,2.6879,-3.9221,4.9064,0.40484,0.29047,0.027855,3.0117,-3.6897,4.9287,0,0,0
177,2.7081,-3.9076,4.9078,0.40478,0.29065,0.027855,3.0319,-3.675,4.9301,0,0,0
177.05,2.7283,-3.8931,4.9092,0.40473,0.29083,0.027855,3.0521,-3.6604,4.9315,0,0,0
177.1,2.7486,-3.8785,4.9106,0.40468,0.29099,0.027855,3.0723,-3.6457,4.9329,0,0,0
177.15,2.7688,-3.864,4.912,0.40463,0.29114,0.027855,3.0925,-3.631,4.9343,0,0,0
177.2,2.789,-3.8494,4.9134,0.40458,0.29128,0.027855,3.1127,-3.6164,4.9357,0,0,0
177.25,2.8093,-3.8348,4.9148,0.40454,0.29141,0.027855,3.1329,-3.6017,4.9371,0,0,0
177.3,2.8295,-3.8203,4.9162,0.4045,0.29154,0.027854,3.1531,-3.587,4.9385,0,0,0
177.35,2.8497,-3.8057,4.9176,0.40446,0.29165,0.027854,3.1733,-3.5723,4.9399,0,0,0
177.4,2.8699,-3.7911,4.919,0.40442,0.29176,0.027854,3.1935,-3.5577,4.9413,0,0,0
177.45,2.8901,-3.7765,4.9204,0.40439,0.29187,0.027854,3.2137,-3.543,4.9427,0,0,0
177.5,2.9104,-3.7619,4.9218,0.40436,0.29196,0.027854,3.2338,-3.5283,4.9441,0,0,0
177.55,2.9306,-3.7473,4.9232,0.40433,0.29205,0.027854,3.254,-3.5137,4.9454,0,0,0
177.6,2.9508,-3.7327,4.9246,0.4043,0.29214,0.027854,3.2742,-3.499,4.9468,0,0,0
177.65,2.971,-3.7181,4.9259,0.40428,0.29222,0.027854,3.2944,-3.4843,4.9482,0,0,0
177.7,2.9912,-3.7035,4.9273,0.40425,0.29229,0.027854,3.3146,-3.4696,4.9496,0,0,0
177.75,3.0114,-3.6889,4.9287,0.40423,0.29236,0.027854,3.3348,-3.455,4.951,0,0,0
177.8,3.0316,-3.6743,4.9301,0.40421,0.29243,0.027854,3.355,-3.4403,4.9524,0,0,0
177.85,3.0519,-3.6596,4.9315,0.40419,0.29249,0.027854,3.3752,-3.4256,4.9538,0,0,0
177.9,3.0721,-3.645,4.9329,0.40417,0.29255,0.027854,3.3954,-3.411,4.9552,0,0,0
177.95,3.0923,-3.6304,4.9343,0.40415,0.2926,0.027854,3.4156,-3.3963,4.9566,0,0,0
178,3.1125,-3.6157,4.9357,0.40413,0.29266,0.027854,3.4358,-3.3816,4.958,0,0,0
178.05,3.1327,-3.6011,4.9371,0.40412,0.2927,0.027854,3.456,-3.3669,4.9594,0,0,0
178.1,3.1529,-3.5865,4.9385,0.4041,0.29275,0.027854,3.4762,-3.3523,4.9608,0,0,0
178.15,3.1731,-3.5718,4.9399,0.40409,0.29279,0.027854,3.4964,-3.3376,4.9622,0,0,0
178.2,3.1933,-3.5572,4.9413,0.40408,0.29283,0.027854,3.5166,-3.3229,4.9636,0,0,0
178.25,3.2135,-3.5425,4.9427,0.40406,0.29287,0.027854,3.5368,-3.3082,4.9649,0,0,0
178.3,3.2337,-3.5279,4.9441,0.40405,0.2929,0.027854,3.557,-3.2936,4.9663,0,0,0
178.35,3.2539,-3.5133,4.9454,0.40404,0.29294,0.027854,3.5771,-3.2789,4.9677,0,0,0
178.4,3.2741,-3.4986,4.9468,0.40403,0.29297,0.027854,3.5973,-3.2642,4.9691,0,0,0
178.45,3.2943,-3.484,4.9482,0.40402,0.293,0.027854,3.6175,-3.2496,4.9705,0,0,0
178.5,3.3145,-3.4693,4.9496,0.40401,0.29302,0.027854,3.6377,-3.2349,4.9719,0,0,0
178.55,3.3347,-3.4547,4.951,0.40401,0.29305,0.027854,3.6579,-3.2202,4.9733,0,0,0
178.6,3.3549,-3.44,4.9524,0.404,0.29307,0.027854,3.6781,-3.2055,4.9747,0,0,0
178.65,3.3751,-3.4254,4.9538,0.40399,0.29309,0.027854,3.6983,-3.1909,4.9761,0,0,0
178.7,3.3953,-3.4107,4.9552,0.40398,0.29312,0.027854,3.7185,-3.1762,4.9775,0,0,0
178.75,3.4155,-3.396,4.9566,0.40398,0.29313,0.027854,3.7387,-3.1615,4.9789,0,0,0
178.8,3.4357,-3.3814,4.958,0.40397,0.29315,0.027854,3.7589,-3.1469,4.9803,0,0,0
178.85,3.4559,-3.3667,4.9594,0.40397,0.29317,0.027854,3.7791,-3.1322,4.9817,0,0,0
178.9,3.4761,-3.3521,4.9608,0.40396,0.29319,0.027854,3.7993,-3.1175,4.983,0,0,0
178.95,3.4963,-3.3374,4.9622,0.40396,0.2932,0.027854,3.8195,-3.1028,4.9844,0,0,0
179,3.5165,-3.3227,4.9636,0.40395,0.29322,0.027854,3.8397,-3.0882,4.9858,0,0,0
179.05,3.5367,-3.3081,4.9649,0.40395,0.29323,0.027854,3.8599,-3.0735,4.9872,0,0,0
179.1,3.5569,-3.2934,4.9663,0.40394,0.29324,0.027854,3.8801,-3.0588,4.9886,0,0,0
179.15,3.5771,-3.2788,4.9677,0.40394,0.29325,0.027854,3.9002,-3.0442,4.99,0,0,0
179.2,3.5973,-3.2641,4.9691,0.40394,0.29327,0.027854,3.9204,-3.0295,4.9914,0,0,0
179.25,3.6175,-3.2494,4.9705,0.40393,0.29328,0.027854,3.9406,-3.0148,4.9928,0,0,0
179.3,3.6377,-3.2348,4.9719,0.40393,0.29329,0.027854,3.9608,-3.0001,4.9942,0,0,0
179.35,3.6579,-3.2201,4.9733,0.40393,0.2933,0.027854,3.981,-2.9855,4.9956,0,0,0
179.4,3.6781,-3.2054,4.9747,0.40392,0.2933,0.027854,4.0012,-2.9708,4.997,0,0,0
179.45,3.6983,-3.1908,4.9761,0.40392,0.29331,0.027854,4.0214,-2.9561,4.9984,0,0,0
179.5,3.7185,-3.1761,4.9775,0.40392,0.29332,0.027854,4.0416,-2.9415,4.9998,0,0,0
179.55,3.7384,-3.1615,4.9787,0.38141,0.2905,0.013588,4.0332,-2.9303,4.9854,0,0,0
179.6,3.7563,-3.1471,4.9788,0.33838,0.28521,-0.0088113,4.0189,-2.9199,4.9677,0,0,0
179.65,3.7723,-3.133,4.9778,0.30003,0.28045,-0.029972,4.0046,-2.9095,4.95,0,0,0
179.7,3.7864,-3.119,4.9758,0.26393,0.27598,-0.049836,3.9903,-2.8992,4.9323,0,0,0
179.75,3.7987,-3.1054,4.9728,0.23006,0.27178,-0.068484,3.976,-2.8888,4.9147,0,0,0
179.8,3.8094,-3.0919,4.969,0.19827,0.26784,-0.08599,3.9617,-2.8784,4.897,0,0,0
179.85,3.8186,-3.0786,4.9642,0.16844,0.26414,-0.10242,3.9474,-2.868,4.8793,0,0,0
179.9,3.8263,-3.0654,4.9587,0.14046,0.26067,-0.11785,3.9331,-2.8576,4.8616,0,0,0
179.95,3.8326,-3.0525,4.9525,0.11419,0.25742,-0.13233,3.9188,-2.8472,4.8439,0,0,0
180,3.8377,-3.0397,4.9455,0.089551,0.25436,-0.14592,3.9045,-2.8368,4.8263,0,0,0
180.05,3.8416,-3.0271,4.9379,0.066426,0.2515,-0.15868,3.8902,-2.8264,4.8086,0,0,0
180.1,3.8444,-3.0145,4.9297,0.044726,0.24881,-0.17065,3.8759,-2.816,4.7909,0,0,0
180.15,3.8461,-3.0022,4.9208,0.024363,0.24628,-0.18189,3.8616,-2.8056,4.7732,0,0,0
180.2,3.8469,-2.9899,4.9115,0.0052542,0.24392,-0.19244,3.8473,-2.7952,4.7556,0,0,0
180.25,3.8467,-2.9778,4.9016,-0.012677,0.24169,-0.20235,3.833,-2.7849,4.7379,0,0,0
180.3,3.8456,-2.9657,4.8913,-0.029504,0.23961,-0.21164,3.8187,-2.7745,4.7202,0,0,0
180.35,3.8437,-2.9538,4.8805,-0.045295,0.23765,-0.22036,3.8044,-2.7641,4.7025,0,0,0
180.4,3.8411,-2.942,4.8692,-0.060113,0.23581,-0.22855,3.7901,-2.7537,4.6848,0,0,0
180.45,3.8377,-2.9302,4.8576,-0.074019,0.23409,-0.23624,3.7758,-2.7433,4.6672,0,0,0
180.5,3.8337,-2.9186,4.8456,-0.087068,0.23247,-0.24345,3.7615,-2.7329,4.6495,0,0,0
180.55,3.829,-2.907,4.8333,-0.099314,0.23096,-0.25022,3.7472,-2.7225,4.6318,0,0,0
180.6,3.8238,-2.8955,4.8206,-0.11081,0.22953,-0.25657,3.7329,-2.7121,4.6141,0,0,0
180.65,3.818,-2.884,4.8076,-0.12159,0.22819,-0.26254,3.7186,-2.7017,4.5965,0,0,0
180.7,3.8116,-2.8726,4.7944,-0.13171,0.22694,-0.26813,3.7043,-2.6913,4.5788,0,0,0
180.75,3.8048,-2.8613,4.7808,-0.14121,0.22576,-0.27339,3.69,-2.6809,4.5611,0,0,0
180.8,3.7975,-2.8501,4.767,-0.15012,0.22466,-0.27832,3.6757,-2.6706,4.5434,0,0,0
180.85,3.7898,-2.8389,4.753,-0.15848,0.22362,-0.28295,3.6614,-2.6602,4.5257,0,0,0
180.9,3.7817,-2.8277,4.7387,-0.16633,0.22265,-0.28729,3.6471,-2.6498,4.5081,0,0,0
180.95,3.7732,-2.8166,4.7243,-0.1737,0.22174,-0.29136,3.6328,-2.6394,4.4904,0,0,0
181,3.7643,-2.8055,4.7096,-0.18061,0.22088,-0.29519,3.6185,-2.629,4.4727,0,0,0
181.05,3.7551,-2.7945,4.6947,-0.1871,0.22008,-0.29878,3.6042,-2.6186,4.455,0,0,0
181.1,3.7456,-2.7835,4.6797,-0.19319,0.21932,-0.30215,3.5899,-2.6082,4.4374,0,0,0
181.15,3.7358,-2.7726,4.6645,-0.1989,0.21861,-0.30531,3.5756,-2.5978,4.4197,0,0,0
181.2,3.7257,-2.7617,4.6492,-0.20426,0.21795,-0.30828,3.5613,-2.5874,4.402,0,0,0
181.25,3.7154,-2.7508,4.6337,-0.20929,0.21732,-0.31106,3.547,-2.577,4.3843,0,0,0
181.3,3.7048,-2.7399,4.6181,-0.21401,0.21674,-0.31368,3.5327,-2.5667,4.3666,0,0,0
181.35,3.694,-2.7291,4.6023,-0.21845,0.21619,-0.31613,3.5184,-2.5563,4.349,0,0,0
181.4,3.683,-2.7183,4.5865,-0.2226,0.21567,-0.31843,3.5041,-2.5459,4.3313,0,0,0
181.45,3.6717,-2.7075,4.5705,-0.22651,0.21519,-0.32059,3.4898,-2.5355,4.3136,0,0,0
181.5,3.6603,-2.6968,4.5544,-0.23017,0.21474,-0.32262,3.4755,-2.5251,4.2959,0,0,0
181.55,3.6487,-2.6861,4.5382,-0.23361,0.21431,-0.32452,3.4612,-2.5147,4.2783,0,0,0
181.6,3.637,-2.6754,4.522,-0.23683,0.21391,-0.32631,3.4469,-2.5043,4.2606,0,0,0
181.65,3.625,-2.6647,4.5056,-0.23986,0.21354,-0.32799,3.4326,-2.4939,4.2429,0,0,0
181.7,3.613,-2.654,4.4892,-0.2427,0.21318,-0.32956,3.4183,-2.4835,4.2252,0,0,0
181.75,3.6008,-2.6434,4.4727,-0.24537,0.21285,-0.33103,3.404,-2.4731,4.2075,0,0,0
181.8,3.5885,-2.6327,4.4561,-0.24787,0.21254,-0.33242,3.3897,-2.4627,4.1899,0,0,0
181.85,3.576,-2.6221,4.4394,-0.25022,0.21225,-0.33372,3.3754,-2.4524,4.1722,0,0,0
181.9,3.5634,-2.6115,4.4227,-0.25242,0.21198,-0.33494,3.3611,-2.442,4.1545,0,0,0
181.95,3.5508,-2.6009,4.4059,-0.25449,0.21172,-0.33609,3.3468,-2.4316,4.1368,0,0,0
182,3.538,-2.5903,4.3891,-0.25643,0.21148,-0.33716,3.3325,-2.4212,4.1192,0,0,0
182.05,3.5251,-2.5798,4.3722,-0.25825,0.21126,-0.33817,3.3182,-2.4108,4.1015,0,0,0
182.1,3.5122,-2.5692,4.3553,-0.25996,0.21104,-0.33912,3.3039,-2.4004,4.0838,0,0,0
182.15,3.4991,-2.5586,4.3383,-0.26156,0.21085,-0.34,3.2896,-2.39,4.0661,0,0,0
182.2,3.486,-2.5481,4.3213,-0.26307,0.21066,-0.34084,3.2753,-2.3796,4.0485,0,0,0
182.25,3.4728,-2.5376,4.3042,-0.26448,0.21048,-0.34162,3.261,-2.3692,4.0308,0,0,0
182.3,3.4596,-2.5271,4.2871,-0.26581,0.21032,-0.34235,3.2467,-2.3588,4.0131,0,0,0
182.35,3.4462,-2.5166,4.27,-0.26705,0.21017,-0.34304,3.2324,-2.3484,3.9954,0,0,0
182.4,3.4329,-2.506,4.2528,-0.26822,0.21002,-0.34369,3.2181,-2.3381,3.9777,0,0,0
182.45,3.4194,-2.4955,4.2356,-0.26931,0.20989,-0.3443,3.2038,-2.3277,3.9601,0,0,0
182.5,3.4059,-2.4851,4.2184,-0.27034,0.20976,-0.34487,3.1895,-2.3173,3.9424,0,0,0
182.55,3.3924,-2.4746,4.2011,-0.27131,0.20964,-0.3454,3.1752,-2.3069,3.9247,0,0,0
182.6,3.3788,-2.4641,4.1838,-0.27221,0.20953,-0.3459,3.1609,-2.2965,3.907,0,0,0
182.65,3.3652,-2.4536,4.1665,-0.27306,0.20942,-0.34637,3.1466,-2.2861,3.8894,0,0,0
182.7,3.3515,-2.4432,4.1492,-0.27386,0.20932,-0.34682,3.1322,-2.2757,3.8717,0,0,0
182.75,3.3378,-2.4327,4.1319,-0.27461,0.20923,-0.34723,3.1179,-2.2653,3.854,0,0,0
182.8,3.324,-2.4222,4.1145,-0.27531,0.20914,-0.34762,3.1036,-2.2549,3.8363,0,0,0
182.85,3.3102,-2.4118,4.0971,-0.27597,0.20906,-0.34798,3.0893,-2.2445,3.8186,0,0,0
182.9,3.2964,-2.4013,4.0797,-0.27659,0.20898,-0.34833,3.075,-2.2342,3.801,0,0,0
182.95,3.2826,-2.3909,4.0623,-0.27717,0.20891,-0.34865,3.0607,-2.2238,3.7833,0,0,0
183,3.2687,-2.3804,4.0448,-0.27772,0.20884,-0.34895,3.0464,-2.2134,3.7656,0,0,0
183.05,3.2548,-2.37,4.0274,-0.27823,0.20878,-0.34923,3.0321,-2.203,3.7479,0,0,0
183.1,3.2409,-2.3596,4.0099,-0.27871,0.20872,-0.3495,3.0178,-2.1926,3.7303,0,0,0
183.15,3.2269,-2.3491,3.9924,-0.27916,0.20867,-0.34975,3.0035,-2.1822,3.7126,0,0,0
183.2,3.213,-2.3387,3.9749,-0.27958,0.20861,-0.34998,2.9892,-2.1718,3.6949,0,0,0
183.25,3.199,-2.3283,3.9574,-0.27998,0.20856,-0.3502,2.9749,-2.1614,3.6772,0,0,0
183.3,3.185,-2.3178,3.9399,-0.28035,0.20852,-0.35041,2.9606,-2.151,3.6595,0,0,0
183.35,3.171,-2.3074,3.9224,-0.2807,0.20847,-0.3506,2.9463,-2.1406,3.6419,0,0,0
183.4,3.1569,-2.297,3.9048,-0.28103,0.20843,-0.35078,2.932,-2.1302,3.6242,0,0,0
183.45,3.1429,-2.2866,3.8873,-0.28134,0.2084,-0.35095,2.9177,-2.1199,3.6065,0,0,0
183.5,3.1288,-2.2761,3.8698,-0.28162,0.20836,-0.35111,2.9034,-2.1095,3.5888,0,0,0
183.55,3.1147,-2.2657,3.8522,-0.2819,0.20833,-0.35126,2.8891,-2.0991,3.5712,0,0,0
183.6,3.1006,-2.2553,3.8346,-0.28215,0.20829,-0.35141,2.8748,-2.0887,3.5535,0,0,0
183.65,3.0865,-2.2449,3.8171,-0.28239,0.20826,-0.35154,2.8605,-2.0783,3.5358,0,0,0
183.7,3.0724,-2.2345,3.7995,-0.28261,0.20824,-0.35166,2.8462,-2.0679,3.5181,0,0,0
183.75,3.0582,-2.2241,3.7819,-0.28282,0.20821,-0.35178,2.8319,-2.0575,3.5004,0,0,0
183.8,3.0441,-2.2137,3.7643,-0.28302,0.20819,-0.35189,2.8176,-2.0471,3.4828,0,0,0
183.85,3.0299,-2.2033,3.7467,-0.28321,0.20816,-0.35199,2.8033,-2.0367,3.4651,0,0,0
183.9,3.0157,-2.1928,3.7291,-0.28338,0.20814,-0.35209,2.789,-2.0263,3.4474,0,0,0
183.95,3.0016,-2.1824,3.7115,-0.28354,0.20812,-0.35218,2.7747,-2.0159,3.4297,0,0,0
