t,x,y,z,xdot,ydot,zdot,qw,qx,qy,qz,p,q,r
1.77,4.8373,0.50068,0.029352,-0.13771,0.42383,0.024887,0.99999,0.003297,0.0010713,-3.532e-06,0.00837,0.0027195,-1.7933e-05
1.78,4.8359,0.50492,0.029601,-0.13792,0.42447,0.024924,0.99999,0.0032554,0.0010577,-3.4435e-06,0.0082645,0.0026848,-1.7483e-05
1.79,4.8346,0.50916,0.02985,-0.13813,0.42511,0.024961,0.99999,0.0032143,0.0010444,-3.3571e-06,0.0081603,0.0026512,-1.7045e-05
1.8,4.8332,0.51342,0.0301,-0.13833,0.42574,0.024998,0.99999,0.0031738,0.0010312,-3.273e-06,0.0080574,0.0026181,-1.6618e-05
1.81,4.8318,0.51768,0.03035,-0.13853,0.42635,0.025034,0.99999,0.0031338,0.0010182,-3.1909e-06,0.0079558,0.0025846,-1.6202e-05
1.82,4.8304,0.52195,0.030601,-0.13873,0.42697,0.02507,0.99999,0.0030942,0.0010054,-3.111e-06,0.0078555,0.0025525,-1.5796e-05
1.83,4.829,0.52622,0.030852,-0.13893,0.42757,0.025105,0.99999,0.0030552,0.0009927,-3.033e-06,0.0077565,0.0025199,-1.54e-05
1.84,4.8276,0.5305,0.031103,-0.13912,0.42816,0.02514,0.99999,0.0030167,0.00098018,-2.9569e-06,0.0076587,0.0024882,-1.5014e-05
1.85,4.8262,0.53478,0.031354,-0.13931,0.42875,0.025174,1,0.0029786,0.00096782,-2.8828e-06,0.0075621,0.0024572,-1.4638e-05
1.86,4.8248,0.53907,0.031606,-0.1395,0.42933,0.025208,1,0.002941,0.00095561,-2.8106e-06,0.0074668,0.0024258,-1.4271e-05
1.87,4.8234,0.54337,0.031859,-0.13969,0.42991,0.025241,1,0.0029039,0.00094356,-2.7401e-06,0.0073726,0.0023953,-1.3913e-05
1.88,4.8221,0.54767,0.032111,-0.13987,0.43047,0.025274,1,0.0028673,0.00093165,-2.6714e-06,0.0072797,0.0023649,-1.3564e-05
1.89,4.8207,0.55198,0.032364,-0.14005,0.43103,0.025307,1,0.0028312,0.0009199,-2.6044e-06,0.0071879,0.0023354,-1.3224e-05
1.9,4.8192,0.55629,0.032617,-0.14023,0.43159,0.025339,1,0.0027954,0.0009083,-2.5392e-06,0.0070972,0.0023061,-1.2893e-05
1.91,4.8178,0.56061,0.032871,-0.14041,0.43213,0.025371,1,0.0027602,0.00089684,-2.4755e-06,0.0070077,0.0022766,-1.257e-05
1.92,4.8164,0.56493,0.033125,-0.14058,0.43267,0.025402,1,0.0027254,0.00088553,-2.4135e-06,0.0069194,0.0022484,-1.2255e-05
1.93,4.815,0.56926,0.033379,-0.14076,0.4332,0.025433,1,0.002691,0.00087436,-2.3529e-06,0.0068321,0.0022196,-1.1948e-05
1.94,4.8136,0.5736,0.033633,-0.14093,0.43372,0.025464,1,0.002657,0.00086333,-2.294e-06,0.006746,0.0021917,-1.1648e-05
1.95,4.8122,0.57794,0.033888,-0.14109,0.43424,0.025494,1,0.0026235,0.00085244,-2.2365e-06,0.0066609,0.0021644,-1.1356e-05
1.96,4.8108,0.58228,0.034143,-0.14126,0.43475,0.025524,1,0.0025904,0.00084169,-2.1804e-06,0.0065769,0.0021368,-1.1071e-05
1.97,4.8094,0.58663,0.034399,-0.14142,0.43526,0.025553,1,0.0025577,0.00083107,-2.1257e-06,0.006494,0.0021098,-1.0794e-05
1.98,4.808,0.59099,0.034654,-0.14159,0.43576,0.025582,1,0.0025255,0.00082059,-2.0724e-06,0.0064121,0.0020831,-1.0523e-05
1.99,4.8066,0.59535,0.03491,-0.14175,0.43625,0.025611,1,0.0024936,0.00081024,-2.0205e-06,0.0063312,0.0020571,-1.026e-05
2,4.8051,0.59971,0.035167,-0.1419,0.43674,0.02564,1,0.0024622,0.00080001,-1.9698e-06,0.0062514,0.0020316,-1.0002e-05
2.01,4.8037,0.60408,0.035423,-0.14206,0.43722,0.025668,1,0.0024311,0.00078992,-1.9205e-06,0.0061726,0.0020044,-9.7518e-06
2.02,4.8023,0.60846,0.03568,-0.14221,0.43769,0.025695,1,0.0024004,0.00077996,-1.8723e-06,0.0060947,0.0019797,-9.5074e-06
2.03,4.8009,0.61284,0.035937,-0.14237,0.43816,0.025722,1,0.0023702,0.00077012,-1.8254e-06,0.0060179,0.001956,-9.269e-06
2.04,4.7995,0.61722,0.036194,-0.14252,0.43862,0.025749,1,0.0023403,0.0007604,-1.7796e-06,0.005942,0.0019298,-9.0367e-06
2.05,4.798,0.62161,0.036452,-0.14267,0.43908,0.025776,1,0.0023107,0.00075081,-1.735e-06,0.0058671,0.0019065,-8.8102e-06
2.06,4.7966,0.626,0.03671,-0.14281,0.43953,0.025802,1,0.0022816,0.00074134,-1.6915e-06,0.0057931,0.001881,-8.5894e-06
2.07,4.7952,0.6304,0.036968,-0.14296,0.43997,0.025828,1,0.0022528,0.00073199,-1.6491e-06,0.00572,0.0018588,-8.374e-06
2.08,4.7937,0.6348,0.037226,-0.1431,0.44041,0.025854,1,0.0022244,0.00072276,-1.6077e-06,0.0056479,0.0018355,-8.1641e-06
2.09,4.7923,0.63921,0.037485,-0.14324,0.44085,0.025879,1,0.0021963,0.00071364,-1.5674e-06,0.0055766,0.0018119,-7.9595e-06
2.1,4.7909,0.64362,0.037744,-0.14338,0.44128,0.025904,1,0.0021686,0.00070464,-1.5281e-06,0.0055063,0.0017895,-7.7599e-06
2.11,4.7894,0.64803,0.038003,-0.14352,0.4417,0.025929,1,0.0021413,0.00069575,-1.4898e-06,0.0054369,0.0017654,-7.5655e-06
2.12,4.788,0.65245,0.038263,-0.14365,0.44212,0.025953,1,0.0021143,0.00068697,-1.4525e-06,0.0053683,0.0017437,-7.3758e-06
2.13,4.7866,0.65688,0.038522,-0.14379,0.44253,0.025977,1,0.0020876,0.0006783,-1.4161e-06,0.0053006,0.0017228,-7.1909e-06
2.14,4.7851,0.6613,0.038782,-0.14392,0.44294,0.026001,1,0.0020612,0.00066975,-1.3806e-06,0.0052338,0.0016998,-7.0107e-06
2.15,4.7837,0.66573,0.039042,-0.14405,0.44334,0.026024,1,0.0020352,0.0006613,-1.346e-06,0.0051677,0.0016793,-6.8349e-06
2.16,4.7822,0.67017,0.039303,-0.14418,0.44373,0.026047,1,0.0020096,0.00065295,-1.3122e-06,0.0051026,0.0016568,-6.6636e-06
2.17,4.7808,0.67461,0.039563,-0.14431,0.44413,0.02607,1,0.0019842,0.00064472,-1.2793e-06,0.0050382,0.0016372,-6.4965e-06
2.18,4.7794,0.67905,0.039824,-0.14443,0.44451,0.026093,1,0.0019592,0.00063658,-1.2472e-06,0.0049747,0.0016163,-6.3337e-06
2.19,4.7779,0.6835,0.040085,-0.14456,0.4449,0.026115,1,0.0019345,0.00062855,-1.216e-06,0.0049119,0.0015959,-6.1749e-06
2.2,4.7765,0.68795,0.040346,-0.14468,0.44527,0.026137,1,0.0019101,0.00062062,-1.1855e-06,0.00485,0.0015776,-6.0201e-06
2.21,4.775,0.6924,0.040608,-0.1448,0.44564,0.026159,1,0.001886,0.00061279,-1.1558e-06,0.0047888,0.0015562,-5.8692e-06
2.22,4.7736,0.69686,0.040869,-0.14492,0.44601,0.02618,1,0.0018622,0.00060506,-1.1268e-06,0.0047284,0.0015365,-5.7221e-06
2.23,4.7721,0.70132,0.041131,-0.14504,0.44638,0.026201,1,0.0018387,0.00059743,-1.0985e-06,0.0046688,0.001517,-5.5786e-06
2.24,4.7707,0.70579,0.041393,-0.14515,0.44673,0.026222,1,0.0018155,0.00058989,-1.071e-06,0.0046099,0.0014977,-5.4388e-06
2.25,4.7692,0.71026,0.041656,-0.14527,0.44709,0.026243,1,0.0017926,0.00058245,-1.0441e-06,0.0045517,0.0014791,-5.3024e-06
2.26,4.7678,0.71473,0.041918,-0.14538,0.44744,0.026263,1,0.00177,0.0005751,-1.018e-06,0.0044943,0.0014604,-5.1695e-06
2.27,4.7663,0.71921,0.042181,-0.14549,0.44778,0.026283,1,0.0017476,0.00056785,-9.9244e-07,0.0044376,0.0014435,-5.0399e-06
2.28,4.7649,0.72369,0.042444,-0.1456,0.44812,0.026303,1,0.0017256,0.00056068,-9.6756e-07,0.0043817,0.001424,-4.9135e-06
2.29,4.7634,0.72817,0.042707,-0.14571,0.44846,0.026323,1,0.0017038,0.00055361,-9.433e-07,0.0043264,0.0014056,-4.7904e-06
2.3,4.7619,0.73266,0.04297,-0.14582,0.44879,0.026342,1,0.0016823,0.00054663,-9.1965e-07,0.0042718,0.0013881,-4.6703e-06
2.31,4.7605,0.73715,0.043234,-0.14593,0.44912,0.026361,1,0.0016611,0.00053973,-8.9659e-07,0.004218,0.0013703,-4.5532e-06
2.32,4.759,0.74164,0.043498,-0.14603,0.44944,0.02638,1,0.0016401,0.00053292,-8.7411e-07,0.0041648,0.0013533,-4.439e-06
2.33,4.7576,0.74614,0.043762,-0.14614,0.44976,0.026398,1,0.0016194,0.0005262,-8.522e-07,0.0041122,0.001336,-4.3278e-06
2.34,4.7561,0.75063,0.044026,-0.14624,0.45008,0.026417,1,0.001599,0.00051956,-8.3083e-07,0.0040604,0.0013192,-4.2193e-06
2.35,4.7546,0.75514,0.04429,-0.14634,0.45039,0.026435,1,0.0015788,0.000513,-8.1e-07,0.0040091,0.0013027,-4.1135e-06
2.36,4.7532,0.75964,0.044554,-0.14644,0.4507,0.026453,1,0.0015589,0.00050653,-7.8969e-07,0.0039586,0.0012861,-4.0104e-06
2.37,4.7517,0.76415,0.044819,-0.14654,0.451,0.026471,1,0.0015393,0.00050014,-7.6989e-07,0.0039086,0.0012699,-3.9098e-06
2.38,4.7502,0.76866,0.045084,-0.14664,0.4513,0.026488,1,0.0015198,0.00049383,-7.5059e-07,0.0038593,0.0012538,-3.8118e-06
2.39,4.7488,0.77318,0.045349,-0.14673,0.4516,0.026505,1,0.0015007,0.0004876,-7.3177e-07,0.0038107,0.0012381,-3.7162e-06
2.4,4.7473,0.77769,0.045614,-0.14683,0.45189,0.026522,1,0.0014817,0.00048145,-7.1342e-07,0.0037626,0.0012226,-3.6231e-06
2.41,4.7458,0.78221,0.045879,-0.14692,0.45218,0.026539,1,0.001463,0.00047538,-6.9554e-07,0.0037151,0.001207,-3.5322e-06
2.42,4.7444,0.78674,0.046145,-0.14702,0.45247,0.026556,1,0.0014446,0.00046938,-6.781e-07,0.0036683,0.001192,-3.4437e-06
2.43,4.7429,0.79126,0.04641,-0.14711,0.45275,0.026572,1,0.0014264,0.00046346,-6.611e-07,0.003622,0.0011767,-3.3573e-06
2.44,4.7414,0.79579,0.046676,-0.1472,0.45303,0.026588,1,0.0014084,0.00045761,-6.4452e-07,0.0035763,0.0011619,-3.2732e-06
2.45,4.74,0.80032,0.046942,-0.14729,0.4533,0.026604,1,0.0013906,0.00045184,-6.2836e-07,0.0035312,0.0011474,-3.1911e-06
2.46,4.7385,0.80486,0.047208,-0.14737,0.45357,0.02662,1,0.001373,0.00044614,-6.1261e-07,0.0034867,0.0011328,-3.1111e-06
2.47,4.737,0.8094,0.047474,-0.14746,0.45384,0.026636,1,0.0013557,0.00044051,-5.9725e-07,0.0034427,0.0011185,-3.0331e-06
2.48,4.7355,0.81394,0.047741,-0.14755,0.4541,0.026651,1,0.0013386,0.00043495,-5.8227e-07,0.0033992,0.0011043,-2.9571e-06
2.49,4.7341,0.81848,0.048007,-0.14763,0.45437,0.026666,1,0.0013217,0.00042946,-5.6767e-07,0.0033564,0.0010906,-2.8829e-06
2.5,4.7326,0.82302,0.048274,-0.14772,0.45462,0.026681,1,0.0013051,0.00042404,-5.5344e-07,0.003314,0.001077,-2.8106e-06
2.51,4.7311,0.82757,0.048541,-0.1478,0.45488,0.026696,1,0.0012886,0.00041869,-5.3956e-07,0.0032722,0.0010626,-2.7402e-06
2.52,4.7296,0.83212,0.048808,-0.14788,0.45513,0.026711,1,0.0012723,0.00041341,-5.2604e-07,0.0032309,0.0010495,-2.6715e-06
2.53,4.7281,0.83667,0.049075,-0.14796,0.45538,0.026725,1,0.0012563,0.00040819,-5.1285e-07,0.0031902,0.0010369,-2.6045e-06
2.54,4.7267,0.84123,0.049343,-0.14804,0.45562,0.026739,1,0.0012404,0.00040304,-4.9999e-07,0.0031499,0.001023,-2.5392e-06
2.55,4.7252,0.84579,0.04961,-0.14812,0.45586,0.026754,1,0.0012248,0.00039796,-4.8745e-07,0.0031102,0.0010107,-2.4755e-06
2.56,4.7237,0.85035,0.049878,-0.1482,0.4561,0.026767,1,0.0012093,0.00039294,-4.7523e-07,0.003071,0.00099716,-2.4135e-06
2.57,4.7222,0.85491,0.050145,-0.14827,0.45634,0.026781,1,0.0011941,0.00038798,-4.6331e-07,0.0030322,0.00098537,-2.353e-06
2.58,4.7207,0.85947,0.050413,-0.14835,0.45657,0.026795,1,0.001179,0.00038309,-4.517e-07,0.002994,0.00097301,-2.294e-06
2.59,4.7193,0.86404,0.050681,-0.14842,0.4568,0.026808,1,0.0011641,0.00037825,-4.4037e-07,0.0029562,0.00096053,-2.2365e-06
2.6,4.7178,0.86861,0.050949,-0.1485,0.45703,0.026821,1,0.0011494,0.00037348,-4.2933e-07,0.0029189,0.00094862,-2.1804e-06
2.61,4.7163,0.87318,0.051218,-0.14857,0.45725,0.026834,1,0.0011349,0.00036877,-4.1857e-07,0.0028821,0.00093583,-2.1257e-06
2.62,4.7148,0.87775,0.051486,-0.14864,0.45747,0.026847,1,0.0011206,0.00036412,-4.0807e-07,0.0028457,0.00092434,-2.0724e-06
2.63,4.7133,0.88233,0.051755,-0.14871,0.45769,0.02686,1,0.0011065,0.00035952,-3.9784e-07,0.0028098,0.00091328,-2.0205e-06
2.64,4.7118,0.88691,0.052023,-0.14878,0.45791,0.026872,1,0.0010925,0.00035499,-3.8786e-07,0.0027744,0.00090099,-1.9698e-06
2.65,4.7103,0.89149,0.052292,-0.14885,0.45812,0.026885,1,0.0010787,0.00035051,-3.7814e-07,0.0027394,0.0008902,-1.9204e-06
2.66,4.7088,0.89607,0.052561,-0.14892,0.45833,0.026897,1,0.0010651,0.00034608,-3.6866e-07,0.0027048,0.00087818,-1.8723e-06
2.67,4.7074,0.90065,0.05283,-0.14899,0.45854,0.026909,1,0.0010517,0.00034172,-3.5941e-07,0.0026707,0.00086788,-1.8253e-06
2.68,4.7059,0.90524,0.053099,-0.14905,0.45874,0.026921,1,0.0010384,0.00033741,-3.504e-07,0.002637,0.00085674,-1.7796e-06
2.69,4.7044,0.90983,0.053368,-0.14912,0.45895,0.026933,1,0.0010253,0.00033315,-3.4162e-07,0.0026038,0.00084598,-1.7349e-06
2.7,4.7029,0.91442,0.053638,-0.14919,0.45915,0.026945,1,0.0010124,0.00032895,-3.3305e-07,0.0025709,0.00083637,-1.6914e-06
2.71,4.7014,0.91901,0.053907,-0.14925,0.45934,0.026956,1,0.0009996,0.0003248,-3.247e-07,0.0025385,0.000825,-1.649e-06
2.72,4.6999,0.92361,0.054177,-0.14931,0.45954,0.026967,1,0.00098699,0.0003207,-3.1656e-07,0.0025065,0.0008144,-1.6077e-06
2.73,4.6984,0.9282,0.054447,-0.14938,0.45973,0.026979,1,0.00097454,0.00031665,-3.0862e-07,0.0024748,0.00080414,-1.5674e-06
2.74,4.6969,0.9328,0.054717,-0.14944,0.45992,0.02699,1,0.00096224,0.00031266,-3.0088e-07,0.0024436,0.00079392,-1.5281e-06
2.75,4.6954,0.9374,0.054987,-0.1495,0.46011,0.027001,1,0.0009501,0.00030871,-2.9334e-07,0.0024128,0.00078404,-1.4898e-06
2.76,4.6939,0.942,0.055257,-0.14956,0.46029,0.027011,1,0.00093811,0.00030482,-2.8598e-07,0.0023823,0.00077409,-1.4524e-06
2.77,4.6924,0.94661,0.055527,-0.14962,0.46048,0.027022,1,0.00092628,0.00030097,-2.7881e-07,0.0023523,0.00076417,-1.416e-06
2.78,4.6909,0.95121,0.055797,-0.14968,0.46066,0.027032,1,0.00091459,0.00029717,-2.7182e-07,0.0023226,0.00075478,-1.3805e-06
2.79,4.6894,0.95582,0.056067,-0.14973,0.46084,0.027043,1,0.00090305,0.00029342,-2.6501e-07,0.0022933,0.00074507,-1.3459e-06
2.8,4.6879,0.96043,0.056338,-0.14979,0.46101,0.027053,1,0.00089166,0.00028972,-2.5836e-07,0.0022644,0.00073601,-1.3121e-06
2.81,4.6864,0.96504,0.056608,-0.14985,0.46119,0.027063,1,0.00088041,0.00028607,-2.5188e-07,0.0022358,0.00072595,-1.2792e-06
2.82,4.6849,0.96965,0.056879,-0.1499,0.46136,0.027073,1,0.0008693,0.00028246,-2.4557e-07,0.0022076,0.00071723,-1.2472e-06
2.83,4.6834,0.97427,0.05715,-0.14996,0.46153,0.027083,1,0.00085833,0.00027889,-2.3941e-07,0.0021798,0.00070813,-1.2159e-06
2.84,4.6819,0.97888,0.057421,-0.15001,0.46169,0.027093,1,0.0008475,0.00027537,-2.3341e-07,0.0021523,0.00069942,-1.1854e-06
2.85,4.6804,0.9835,0.057692,-0.15007,0.46186,0.027102,1,0.00083681,0.0002719,-2.2756e-07,0.0021251,0.00069052,-1.1557e-06
2.86,4.6789,0.98812,0.057963,-0.15012,0.46202,0.027112,1,0.00082625,0.00026847,-2.2185e-07,0.0020983,0.00068166,-1.1267e-06
2.87,4.6774,0.99274,0.058234,-0.15017,0.46218,0.027121,1,0.00081582,0.00026508,-2.1629e-07,0.0020718,0.00067292,-1.0985e-06
2.88,4.6759,0.99736,0.058505,-0.15022,0.46234,0.02713,1,0.00080553,0.00026174,-2.1086e-07,0.0020457,0.00066443,-1.0709e-06
2.89,4.6744,1.002,0.058777,-0.15028,0.4625,0.02714,1,0.00079537,0.00025843,-2.0558e-07,0.0020199,0.0006566,-1.0441e-06
2.9,4.6729,1.0066,0.059048,-0.15033,0.46266,0.027149,1,0.00078533,0.00025517,-2.0042e-07,0.0019944,0.00064818,-1.0179e-06
2.91,4.6714,1.0112,0.05932,-0.15038,0.46281,0.027158,1,0.00077542,0.00025195,-1.954e-07,0.0019692,0.00063917,-9.9237e-07
2.92,4.6699,1.0159,0.059591,-0.15042,0.46296,0.027166,1,0.00076564,0.00024877,-1.905e-07,0.0019444,0.0006315,-9.6748e-07
2.93,4.6684,1.0205,0.059863,-0.15047,0.46311,0.027175,1,0.00075598,0.00024564,-1.8572e-07,0.0019199,0.00062401,-9.4322e-07
2.94,4.6669,1.0251,0.060135,-0.15052,0.46326,0.027184,1,0.00074644,0.00024254,-1.8106e-07,0.0018956,0.0006154,-9.1958e-07
2.95,4.6654,1.0298,0.060407,-0.15057,0.4634,0.027192,1,0.00073702,0.00023948,-1.7653e-07,0.0018717,0.00060829,-8.9652e-07
2.96,4.6639,1.0344,0.060679,-0.15062,0.46355,0.0272,1,0.00072772,0.00023645,-1.721e-07,0.0018481,0.0005998,-8.7404e-07
2.97,4.6624,1.039,0.060951,-0.15066,0.46369,0.027209,1,0.00071854,0.00023347,-1.6778e-07,0.0018248,0.000593,-8.5212e-07
2.98,4.6609,1.0437,0.061223,-0.15071,0.46383,0.027217,1,0.00070947,0.00023052,-1.6358e-07,0.0018018,0.00058541,-8.3076e-07
2.99,4.6594,1.0483,0.061495,-0.15075,0.46397,0.027225,1,0.00070052,0.00022762,-1.5948e-07,0.001779,0.00057801,-8.0993e-07
3,4.6579,1.053,0.061767,-0.1508,0.4641,0.027233,1,0.00069168,0.00022474,-1.5548e-07,0.0017566,0.00057186,-7.8962e-07
3.01,4.6564,1.0576,0.06204,-0.15084,0.46424,0.027241,1,0.00068295,0.00022191,-1.5158e-07,0.0017344,0.00056372,-7.6982e-07
3.02,4.6549,1.0622,0.062312,-0.15088,0.46437,0.027248,1,0.00067434,0.00021911,-1.4778e-07,0.0017125,0.00055645,-7.5052e-07
3.03,4.6533,1.0669,0.062585,-0.15093,0.4645,0.027256,1,0.00066583,0.00021634,-1.4407e-07,0.0016909,0.00054945,-7.317e-07
3.04,4.6518,1.0715,0.062857,-0.15097,0.46463,0.027264,1,0.00065743,0.00021361,-1.4046e-07,0.0016696,0.00054242,-7.1335e-07
3.05,4.6503,1.0762,0.06313,-0.15101,0.46476,0.027271,1,0.00064913,0.00021092,-1.3694e-07,0.0016485,0.00053571,-6.9547e-07
3.06,4.6488,1.0808,0.063403,-0.15105,0.46489,0.027278,1,0.00064094,0.00020826,-1.335e-07,0.0016277,0.00052881,-6.7803e-07
3.07,4.6473,1.0855,0.063675,-0.15109,0.46501,0.027286,1,0.00063285,0.00020563,-1.3016e-07,0.0016072,0.00052208,-6.6103e-07
3.08,4.6458,1.0901,0.063948,-0.15113,0.46513,0.027293,1,0.00062487,0.00020304,-1.2689e-07,0.0015869,0.00051556,-6.4445e-07
3.09,4.6443,1.0948,0.064221,-0.15117,0.46526,0.0273,1,0.00061698,0.00020047,-1.2371e-07,0.0015669,0.00050911,-6.2829e-07
3.1,4.6428,1.0994,0.064494,-0.15121,0.46538,0.027307,1,0.0006092,0.00019794,-1.2061e-07,0.0015471,0.0005029,-6.1254e-07
3.11,4.6413,1.1041,0.064767,-0.15125,0.4655,0.027314,1,0.00060151,0.00019545,-1.1759e-07,0.0015276,0.00049573,-5.9718e-07
3.12,4.6397,1.1087,0.065041,-0.15129,0.46561,0.027321,1,0.00059392,0.00019298,-1.1464e-07,0.0015083,0.00048978,-5.8221e-07
3.13,4.6382,1.1134,0.065314,-0.15132,0.46573,0.027327,1,0.00058643,0.00019055,-1.1176e-07,0.0014893,0.00048422,-5.6761e-07
3.14,4.6367,1.1181,0.065587,-0.15136,0.46584,0.027334,1,0.00057903,0.00018814,-1.0896e-07,0.0014705,0.00047734,-5.5338e-07
3.15,4.6352,1.1227,0.06586,-0.1514,0.46596,0.027341,1,0.00057172,0.00018577,-1.0623e-07,0.001452,0.00047188,-5.395e-07
3.16,4.6337,1.1274,0.066134,-0.15143,0.46607,0.027347,1,0.00056451,0.00018342,-1.0357e-07,0.0014336,0.00046516,-5.2598e-07
3.17,4.6322,1.132,0.066407,-0.15147,0.46618,0.027353,1,0.00055739,0.00018111,-1.0097e-07,0.0014156,0.00046006,-5.1278e-07
3.18,4.6307,1.1367,0.066681,-0.15151,0.46629,0.02736,1,0.00055035,0.00017882,-9.8437e-08,0.0013977,0.00045434,-4.9993e-07
3.19,4.6291,1.1414,0.066955,-0.15154,0.46639,0.027366,1,0.00054341,0.00017657,-9.5969e-08,0.0013801,0.00044839,-4.8739e-07
3.2,4.6276,1.146,0.067228,-0.15157,0.4665,0.027372,1,0.00053655,0.00017434,-9.3562e-08,0.0013626,0.00044294,-4.7517e-07
3.21,4.6261,1.1507,0.067502,-0.15161,0.4666,0.027378,1,0.00052978,0.00017214,-9.1216e-08,0.0013455,0.00043653,-4.6326e-07
3.22,4.6246,1.1554,0.067776,-0.15164,0.46671,0.027384,1,0.0005231,0.00016997,-8.8929e-08,0.0013285,0.00043135,-4.5164e-07
3.23,4.6231,1.16,0.06805,-0.15168,0.46681,0.02739,1,0.0005165,0.00016782,-8.6699e-08,0.0013117,0.00042649,-4.4032e-07
3.24,4.6216,1.1647,0.068324,-0.15171,0.46691,0.027396,1,0.00050998,0.00016571,-8.4526e-08,0.0012952,0.00042034,-4.2928e-07
3.25,4.6201,1.1694,0.068598,-0.15174,0.46701,0.027402,1,0.00050355,0.00016361,-8.2406e-08,0.0012788,0.00041563,-4.1851e-07
3.26,4.6185,1.174,0.068872,-0.15177,0.46711,0.027408,1,0.00049719,0.00016155,-8.034e-08,0.0012627,0.00040961,-4.0802e-07
3.27,4.617,1.1787,0.069146,-0.1518,0.4672,0.027413,1,0.00049092,0.00015951,-7.8326e-08,0.0012468,0.00040519,-3.9779e-07
3.28,4.6155,1.1834,0.06942,-0.15184,0.4673,0.027419,1,0.00048472,0.0001575,-7.6362e-08,0.001231,0.00039995,-3.8781e-07
3.29,4.614,1.188,0.069694,-0.15187,0.46739,0.027424,1,0.00047861,0.00015551,-7.4447e-08,0.0012155,0.00039491,-3.7809e-07
3.3,4.6125,1.1927,0.069968,-0.1519,0.46749,0.02743,1,0.00047257,0.00015355,-7.258e-08,0.0012002,0.00039105,-3.6861e-07
3.31,4.6109,1.1974,0.070243,-0.15193,0.46758,0.027435,1,0.00046661,0.00015161,-7.0761e-08,0.001185,0.00038521,-3.5937e-07
3.32,4.6094,1.2021,0.070517,-0.15196,0.46767,0.02744,1,0.00046072,0.0001497,-6.8986e-08,0.0011701,0.00038019,-3.5036e-07
3.33,4.6079,1.2068,0.070792,-0.15198,0.46776,0.027445,1,0.0004549,0.00014781,-6.7257e-08,0.0011553,0.00037541,-3.4157e-07
3.34,4.6064,1.2114,0.071066,-0.15201,0.46785,0.027451,1,0.00044916,0.00014594,-6.557e-08,0.0011407,0.00037058,-3.3301e-07
3.35,4.6049,1.2161,0.071341,-0.15204,0.46794,0.027456,1,0.0004435,0.0001441,-6.3926e-08,0.0011263,0.00036604,-3.2466e-07
3.36,4.6033,1.2208,0.071615,-0.15207,0.46802,0.027461,1,0.0004379,0.00014228,-6.2323e-08,0.0011121,0.00036126,-3.1651e-07
3.37,4.6018,1.2255,0.07189,-0.1521,0.46811,0.027466,1,0.00043238,0.00014049,-6.0761e-08,0.0010981,0.00035665,-3.0858e-07
3.38,4.6003,1.2302,0.072164,-0.15213,0.46819,0.027471,1,0.00042692,0.00013872,-5.9237e-08,0.0010842,0.00035226,-3.0084e-07
3.39,4.5988,1.2348,0.072439,-0.15215,0.46828,0.027475,1,0.00042153,0.00013697,-5.7752e-08,0.0010706,0.00034782,-2.933e-07
3.4,4.5973,1.2395,0.072714,-0.15218,0.46836,0.02748,1,0.00041621,0.00013524,-5.6304e-08,0.001057,0.00034365,-2.8594e-07
3.41,4.5957,1.2442,0.072989,-0.15221,0.46844,0.027485,1,0.00041096,0.00013353,-5.4892e-08,0.0010437,0.00033848,-2.7877e-07
3.42,4.5942,1.2489,0.073264,-0.15223,0.46852,0.02749,1,0.00040578,0.00013185,-5.3516e-08,0.0010305,0.00033454,-2.7178e-07
3.43,4.5927,1.2536,0.073539,-0.15226,0.4686,0.027494,1,0.00040066,0.00013018,-5.2174e-08,0.0010175,0.00033091,-2.6497e-07
3.44,4.5912,1.2583,0.073814,-0.15228,0.46868,0.027499,1,0.0003956,0.00012854,-5.0866e-08,0.0010047,0.00032596,-2.5833e-07
3.45,4.5896,1.2629,0.074089,-0.15231,0.46875,0.027503,1,0.00039061,0.00012692,-4.9591e-08,0.00099202,0.00032244,-2.5185e-07
3.46,4.5881,1.2676,0.074364,-0.15233,0.46883,0.027508,1,0.00038568,0.00012532,-4.8347e-08,0.00097951,0.0003176,-2.4553e-07
3.47,4.5866,1.2723,0.074639,-0.15236,0.46891,0.027512,1,0.00038081,0.00012374,-4.7135e-08,0.00096715,0.00031434,-2.3938e-07
3.48,4.5851,1.277,0.074914,-0.15238,0.46898,0.027516,1,0.00037601,0.00012217,-4.5953e-08,0.00095494,0.00031049,-2.3337e-07
3.49,4.5835,1.2817,0.075189,-0.1524,0.46905,0.027521,1,0.00037126,0.00012063,-4.4801e-08,0.00094289,0.00030635,-2.2752e-07
3.5,4.582,1.2864,0.075464,-0.15243,0.46913,0.027525,1,0.00036658,0.00011911,-4.3678e-08,0.000931,0.00030269,-2.2182e-07
3.51,4.5805,1.2911,0.07574,-0.15245,0.4692,0.027529,1,0.00036195,0.00011761,-4.2583e-08,0.00091925,0.00029804,-2.1626e-07
3.52,4.579,1.2958,0.076015,-0.15247,0.46927,0.027533,1,0.00035739,0.00011612,-4.1515e-08,0.00090765,0.00029462,-2.1083e-07
3.53,4.5775,1.3005,0.07629,-0.1525,0.46934,0.027537,1,0.00035288,0.00011466,-4.0474e-08,0.0008962,0.00029147,-2.0555e-07
